CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	CMONEDA	CTIPOHORARIO	DIASEMANA	FHASTA	FDESDE	HORADESDE	HORAHASTA	MONTOMAXIMO	CODIGOREGISTRO	VERSIONCONTROL
2	21	00	000	1	001	21	4022	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121402201USDN7	0
2	21	00	000	1	001	21	4023	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121402301USDN7	0
2	21	00	000	1	001	21	4026	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121402601USDN7	0
2	21	00	000	1	001	21	4060	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121406001USDN7	0
2	21	00	000	1	001	21	5007	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:53:05,603062	0700	2359	100000	22100000100121500701USDN6	1
2	21	00	000	1	001	21	5007	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:53:05,662308	0700	2359	100000	22100000100121500701USDN7	1
2	21	00	000	1	001	21	5009	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:53:08,365500	0700	2359	100000	22100000100121500901USDN4	1
2	21	00	000	1	001	21	5009	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:53:08,425280	0700	2359	100000	22100000100121500901USDN5	1
2	21	00	000	1	001	21	5009	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:53:08,480385	0700	2359	100000	22100000100121500901USDN6	1
2	21	00	000	1	001	21	5009	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:53:08,540695	0700	2359	100000	22100000100121500901USDN7	1
2	21	00	000	1	001	21	5010	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,580590	0700	2359	100000	22100000100121501001USDN1	1
2	21	00	000	1	001	21	5010	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,631006	0700	2359	100000	22100000100121501001USDN2	1
2	21	00	000	1	001	21	5010	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,682194	0700	2359	100000	22100000100121501001USDN3	1
2	21	00	000	1	001	21	4313	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121431301USDN7	0
2	21	00	000	1	001	21	4320	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121432001USDN7	0
2	21	00	000	1	001	21	8000	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121800001USDN7	0
2	21	00	000	1	001	21	8001	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121800101USDN7	0
2	21	00	000	1	001	21	8002	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121800201USDN7	0
2	21	00	000	1	001	21	8003	01	USD	N	7	31/12/2999 0:00:00,000000	21/5/2013 16:18:00,000000	0000	2400	10000000	22100000100121800301USDN7	0
2	21	00	000	1	001	21	5010	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,730360	0700	2359	100000	22100000100121501001USDN4	1
2	21	00	000	1	001	21	5010	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,769045	0700	2359	100000	22100000100121501001USDN5	1
2	21	00	000	1	001	21	5010	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,812252	0700	2359	100000	22100000100121501001USDN6	1
2	21	00	000	1	001	21	5010	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:53:09,852396	0700	2359	100000	22100000100121501001USDN7	1
2	21	00	000	1	001	21	5011	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:53:10,870847	0700	2359	100000	22100000100121501101USDN1	1
2	00	00	000	1	001	00	2023	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:53:28,913523	0700	2359	100000	20000000100100202301USDN2	1
2	00	00	000	1	001	00	2023	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:53:28,974837	0700	2359	100000	20000000100100202301USDN3	1
2	21	01	001	1	001	21	3020	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302001USDN1	0
2	00	00	000	1	001	00	2023	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,030481	0700	2359	100000	20000000100100202301USDN4	1
2	00	00	000	1	001	00	2023	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,070589	0700	2359	100000	20000000100100202301USDN5	1
2	00	00	000	1	001	00	2023	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,111979	0700	2359	100000	20000000100100202301USDN6	1
2	21	01	001	1	001	21	3026	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302601USDN1	0
2	21	01	001	1	001	21	3060	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121306001USDN1	0
2	21	01	001	1	001	21	3200	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320001USDN1	0
2	21	01	001	1	001	21	3201	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320101USDN1	0
2	00	00	000	1	001	00	2023	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,153042	0700	2359	100000	20000000100100202301USDN7	1
2	21	01	001	1	001	21	3301	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330101USDN1	0
2	21	01	001	1	001	21	3302	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330201USDN1	0
2	21	00	000	1	001	21	7010	01	USD	N	7	31/12/2999 0:00:00,000000	31/7/2018 17:29:16,313000	0700	2359	100000	22100000100121701001USDN7	2
2	21	01	001	1	001	21	3304	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330401USDN1	0
2	21	01	001	1	001	21	3305	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330501USDN1	0
2	21	01	001	1	001	21	3311	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331101USDN1	0
2	21	01	001	1	001	21	3312	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331201USDN1	0
2	21	01	001	1	001	21	3313	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331301USDN1	0
2	21	00	000	1	001	21	7012	01	USD	N	1	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,594000	0700	2359	100000	22100000100121701201USDN1	2
2	21	01	001	1	001	21	3320	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121332001USDN1	0
2	21	00	000	1	001	21	7012	01	USD	N	2	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,609000	0700	2359	100000	22100000100121701201USDN2	2
2	21	01	001	1	001	21	3330	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121333001USDN1	0
2	21	00	000	1	001	21	7012	01	USD	N	3	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,627000	0700	2359	100000	22100000100121701201USDN3	2
2	21	00	000	1	001	21	7012	01	USD	N	4	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,645000	0700	2359	100000	22100000100121701201USDN4	2
2	21	01	001	1	001	21	4000	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400001USDN1	0
2	21	01	001	1	001	21	4001	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400101USDN1	0
2	21	01	001	1	001	21	4021	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402101USDN1	0
2	21	01	001	1	001	21	4022	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402201USDN1	0
2	21	01	001	1	001	21	4023	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402301USDN1	0
2	21	01	001	1	001	21	4026	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402601USDN1	0
2	02	00	000	1	001	02	1173	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,900449	0700	2359	100000	20200000100102117301USDN1	1
2	02	00	000	1	001	02	1173	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,951372	0700	2359	100000	20200000100102117301USDN2	1
2	02	00	000	1	001	02	1173	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:53:29,991364	0700	2359	100000	20200000100102117301USDN3	1
2	21	00	000	1	001	21	7012	01	USD	N	5	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,664000	0700	2359	100000	22100000100121701201USDN5	2
2	21	00	000	1	001	21	7012	01	USD	N	6	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,686000	0700	2359	100000	22100000100121701201USDN6	2
2	02	00	000	1	001	02	1173	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:53:30,034039	0700	2359	100000	20200000100102117301USDN4	1
2	04	07	001	1	002	04	5058	01	USD	N	3	31/12/2999 0:00:00,000000	7/8/2015 21:43:33,232851	0700	2400	10000000	20407001100204505801USDN3	0
2	21	01	001	1	001	21	4313	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121431301USDN1	0
2	04	07	001	1	002	04	5058	01	USD	N	4	31/12/2999 0:00:00,000000	7/8/2015 21:43:33,235515	0700	2400	10000000	20407001100204505801USDN4	0
2	21	01	001	1	001	21	4320	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121432001USDN1	0
2	02	00	000	1	001	02	1173	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:53:30,080455	0700	2359	100000	20200000100102117301USDN5	1
2	02	00	000	1	001	02	1173	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:53:30,121175	0700	2359	100000	20200000100102117301USDN6	1
2	21	01	001	1	001	21	8000	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800001USDN1	0
2	21	01	001	1	001	21	8001	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800101USDN1	0
2	21	01	001	1	001	21	8002	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800201USDN1	0
2	02	00	000	1	001	02	1173	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:53:30,160857	0700	2359	100000	20200000100102117301USDN7	1
2	21	01	001	1	001	21	4313	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121431301USDN2	0
2	21	00	000	1	001	21	3061	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:53:31,020932	0700	2359	100000	22100000100121306101USDN1	1
2	21	01	001	1	001	21	3020	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302001USDN2	0
2	21	01	001	1	001	21	3026	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302601USDN2	0
2	21	01	001	1	001	21	3060	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121306001USDN2	0
2	21	00	000	1	001	21	7012	01	USD	N	7	31/12/2999 0:00:00,000000	31/7/2018 17:23:16,705000	0700	2359	100000	22100000100121701201USDN7	2
2	21	01	001	1	001	21	3200	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320001USDN2	0
2	21	01	001	1	001	21	3201	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320101USDN2	0
2	21	01	001	1	001	21	3301	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330101USDN2	0
2	21	01	001	1	001	21	3302	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330201USDN2	0
2	21	01	001	1	001	21	3304	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330401USDN2	0
2	21	01	001	1	001	21	3305	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330501USDN2	0
2	00	00	000	1	001	00	2023	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:53:28,860994	0700	2359	100000	20000000100100202301USDN1	1
2	21	00	000	1	001	21	3061	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:53:31,083582	0700	2359	100000	22100000100121306101USDN2	1
2	21	00	000	1	001	21	3061	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:53:31,140924	0700	2359	100000	22100000100121306101USDN3	1
2	21	00	000	1	001	21	3061	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:53:31,193819	0700	2359	100000	22100000100121306101USDN4	1
2	21	00	000	1	001	21	3061	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:53:31,250360	0700	2359	100000	22100000100121306101USDN5	1
2	21	01	001	1	001	21	3311	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331101USDN2	0
2	21	01	001	1	001	21	3312	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331201USDN2	0
2	21	01	001	1	001	21	3313	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331301USDN2	0
2	21	00	000	1	001	21	1202	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,371498	0800	2000	100000	22100000100121120201USDN2	1
2	21	01	001	1	001	21	3320	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121332001USDN2	0
2	21	01	001	1	001	21	3330	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121333001USDN2	0
2	21	00	000	1	001	21	1201	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:25,934903	0800	2000	100000	22100000100121120101USDN1	1
2	21	01	001	1	001	21	4000	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400001USDN2	0
2	21	01	001	1	001	21	4001	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400101USDN2	0
2	21	01	001	1	001	21	4021	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402101USDN2	0
2	21	01	001	1	001	21	4022	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402201USDN2	0
2	21	01	001	1	001	21	4023	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402301USDN2	0
2	21	01	001	1	001	21	4026	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402601USDN2	0
2	21	00	000	1	001	21	1206	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:31,453317	0700	2359	100000	22100000100121120601USDN1	1
2	21	00	000	1	001	21	4004	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,305291	0700	2359	100000	22100000100121400401USDN7	1
2	21	00	000	1	001	21	4300	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,222224	0700	2359	100000	22100000100121430001USDN1	1
2	21	00	000	1	001	21	4300	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,277399	0700	2359	100000	22100000100121430001USDN2	1
2	21	00	000	1	001	21	4300	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,342279	0700	2359	100000	22100000100121430001USDN3	1
2	21	01	001	1	001	21	4320	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121432001USDN2	0
2	21	00	000	1	001	21	4300	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,403786	0700	2359	100000	22100000100121430001USDN4	1
2	21	00	000	1	001	21	4300	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,462266	0700	2359	100000	22100000100121430001USDN5	1
2	21	00	000	1	001	21	4300	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:52:56,514144	0700	2359	100000	22100000100121430001USDN6	1
2	21	01	001	1	001	21	8000	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800001USDN2	0
2	21	01	001	1	001	21	8001	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800101USDN2	0
2	21	01	001	1	001	21	8002	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800201USDN2	0
2	21	01	001	1	001	21	3060	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121306001USDN3	0
2	21	01	001	1	001	21	3200	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320001USDN3	0
2	21	01	001	1	001	21	3201	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121320101USDN3	0
2	21	01	001	1	001	21	3301	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330101USDN3	0
2	21	01	001	1	001	21	3302	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330201USDN3	0
2	21	01	001	1	001	21	3304	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330401USDN3	0
2	21	01	001	1	001	21	3305	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121330501USDN3	0
2	21	01	001	1	001	21	3311	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331101USDN3	0
2	21	01	001	1	001	21	3312	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331201USDN3	0
2	21	01	001	1	001	21	3313	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121331301USDN3	0
2	21	01	001	1	001	21	3320	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121332001USDN3	0
2	21	01	001	1	001	21	3330	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121333001USDN3	0
2	21	00	000	1	001	21	1201	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,009992	0800	2000	100000	22100000100121120101USDN2	1
2	21	00	000	1	001	21	1202	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,440233	0800	2000	100000	22100000100121120201USDN3	1
2	21	01	001	1	001	21	4000	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400001USDN3	0
2	21	01	001	1	001	21	4001	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121400101USDN3	0
2	21	01	001	1	001	21	4021	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402101USDN3	0
2	21	01	001	1	001	21	4022	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402201USDN3	0
2	21	01	001	1	001	21	4023	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402301USDN3	0
2	21	01	001	1	001	21	4026	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121402601USDN3	0
2	21	00	000	1	001	21	1201	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,068223	0800	2000	100000	22100000100121120101USDN3	1
2	21	00	000	1	001	21	1201	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,121688	0800	2000	100000	22100000100121120101USDN4	1
2	21	00	000	1	001	21	1201	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,170948	0800	2000	100000	22100000100121120101USDN5	1
2	21	00	000	1	001	21	1201	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,230806	0800	2000	100000	22100000100121120101USDN6	1
2	21	00	000	1	001	21	1201	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:52:26,280504	0800	2000	100000	22100000100121120101USDN7	1
2	21	00	000	1	001	21	1202	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,501385	0800	2000	100000	22100000100121120201USDN4	1
2	21	00	000	1	001	21	1202	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,550995	0800	2000	100000	22100000100121120201USDN5	1
2	21	01	001	1	001	21	4313	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121431301USDN3	0
2	21	00	000	1	001	21	1202	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,601210	0800	2000	100000	22100000100121120201USDN6	1
2	21	01	001	1	001	21	4320	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121432001USDN3	0
2	21	00	000	1	001	21	1202	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,657457	0800	2000	100000	22100000100121120201USDN7	1
2	21	00	000	1	001	21	1206	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:31,490626	0700	2359	100000	22100000100121120601USDN2	1
2	21	00	000	1	001	21	4004	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,001934	0700	2359	100000	22100000100121400401USDN1	1
2	21	01	001	1	001	21	8000	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800001USDN3	0
2	21	01	001	1	001	21	8001	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800101USDN3	0
2	21	01	001	1	001	21	8002	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800201USDN3	0
2	21	00	000	1	001	21	4004	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,059230	0700	2359	100000	22100000100121400401USDN2	1
2	21	00	000	1	001	21	4004	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,111164	0700	2359	100000	22100000100121400401USDN3	1
2	21	00	000	1	001	21	4004	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,162411	0700	2359	100000	22100000100121400401USDN4	1
2	21	00	000	1	001	21	4004	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,220756	0700	2359	100000	22100000100121400401USDN5	1
2	21	00	000	1	001	21	4004	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:52:55,271192	0700	2359	100000	22100000100121400401USDN6	1
2	21	00	000	1	001	21	1202	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:27,320373	0800	2000	100000	22100000100121120201USDN1	1
2	21	01	001	1	001	21	3020	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302001USDN3	0
2	21	00	000	1	001	21	3321	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,095039	0700	2359	100000	22100000100121332101USDN1	1
2	21	00	000	1	001	21	3321	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,151168	0700	2359	100000	22100000100121332101USDN2	1
2	21	01	001	1	001	21	3026	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302601USDN3	0
2	21	01	001	1	001	21	8001	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800101USDN4	0
2	21	01	001	1	001	21	8002	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121800201USDN4	0
2	21	00	000	1	001	21	3321	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,202343	0700	2359	100000	22100000100121332101USDN3	1
2	21	00	000	1	001	21	3321	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,261739	0700	2359	100000	22100000100121332101USDN4	1
2	21	01	001	1	001	21	3020	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302001USDN4	0
2	21	00	000	1	001	21	3321	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,313678	0700	2359	100000	22100000100121332101USDN5	1
2	21	00	000	1	001	21	3321	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,368056	0700	2359	100000	22100000100121332101USDN6	1
2	21	00	000	1	001	21	3321	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2018 20:52:50,430869	0700	2359	100000	22100000100121332101USDN7	1
2	21	01	001	1	001	21	3026	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121302601USDN4	0
2	21	01	001	1	001	21	3060	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	22101001100121306001USDN4	0
