CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	VERSIONCONTROL
2	04	90	991	1	003	04	6100	01	0
2	04	90	991	1	004	04	6100	01	0
2	04	90	991	1	005	04	6100	01	0
2	04	90	992	1	001	04	6100	01	0
2	04	90	992	1	002	04	6100	01	0
2	04	90	992	1	003	04	6100	01	0
2	04	90	992	1	004	04	6100	01	0
2	04	90	992	1	005	04	6100	01	0
2	04	91	991	1	001	04	6100	01	0
2	04	01	101	1	002	04	5060	01	0
2	04	01	101	1	003	04	5060	01	0
2	04	01	101	1	004	04	5060	01	0
2	04	01	101	1	005	04	5060	01	0
2	04	01	102	1	001	04	5060	01	0
2	04	01	102	1	002	04	5060	01	0
2	04	01	102	1	003	04	5060	01	0
2	04	01	102	1	004	04	5060	01	0
2	04	01	102	1	005	04	5060	01	0
2	04	02	204	1	001	04	5060	01	0
2	04	02	204	1	002	04	5060	01	0
2	04	02	204	1	003	04	5060	01	0
2	04	02	204	1	004	04	5060	01	0
2	04	02	204	1	005	04	5060	01	0
2	04	02	208	1	001	04	5060	01	0
2	04	02	208	1	002	04	5060	01	0
2	04	02	208	1	003	04	5060	01	0
2	04	02	208	1	004	04	5060	01	0
2	04	02	208	1	005	04	5060	01	0
2	04	03	305	1	001	04	5060	01	0
2	04	03	305	1	002	04	5060	01	0
2	04	03	305	1	003	04	5060	01	0
2	04	03	305	1	004	04	5060	01	0
2	04	03	305	1	005	04	5060	01	0
2	04	04	403	1	001	04	5060	01	0
2	04	04	403	1	002	04	5060	01	0
2	04	04	403	1	003	04	5060	01	0
2	04	04	403	1	004	04	5060	01	0
2	04	04	403	1	005	04	5060	01	0
2	04	04	405	1	001	04	5060	01	0
2	04	04	405	1	002	04	5060	01	0
2	04	04	405	1	003	04	5060	01	0
2	04	04	405	1	004	04	5060	01	0
2	04	04	405	1	005	04	5060	01	0
2	04	04	406	1	001	04	5060	01	0
2	04	04	406	1	002	04	5060	01	0
2	04	04	406	1	003	04	5060	01	0
2	04	04	406	1	004	04	5060	01	0
2	04	04	406	1	005	04	5060	01	0
2	04	04	407	1	001	04	5060	01	0
2	04	04	407	1	002	04	5060	01	0
2	04	04	407	1	003	04	5060	01	0
2	04	04	407	1	004	04	5060	01	0
2	04	04	407	1	005	04	5060	01	0
2	04	04	408	1	001	04	5060	01	0
2	04	04	408	1	002	04	5060	01	0
2	04	04	408	1	003	04	5060	01	0
2	04	04	408	1	004	04	5060	01	0
2	04	04	408	1	005	04	5060	01	0
2	04	05	510	1	001	04	5060	01	0
2	04	05	510	1	002	04	5060	01	0
2	04	05	510	1	003	04	5060	01	0
2	04	05	510	1	004	04	5060	01	0
2	04	05	510	1	005	04	5060	01	0
2	04	06	614	1	001	04	5060	01	0
2	04	06	614	1	002	04	5060	01	0
2	04	06	614	1	003	04	5060	01	0
2	04	06	614	1	004	04	5060	01	0
2	04	06	614	1	005	04	5060	01	0
2	04	07	001	1	001	04	5060	01	0
2	04	07	001	1	002	04	5060	01	0
2	04	07	001	1	003	04	5060	01	0
2	04	07	001	1	004	04	5060	01	0
2	04	07	001	1	005	04	5060	01	0
2	04	90	990	1	001	04	5060	01	0
2	04	90	990	1	002	04	5060	01	0
2	04	90	990	1	003	04	5060	01	0
2	04	90	990	1	004	04	5060	01	0
2	04	90	990	1	005	04	5060	01	0
2	04	90	991	1	001	04	5060	01	0
2	04	90	991	1	002	04	5060	01	0
2	04	90	991	1	003	04	5060	01	0
2	04	90	991	1	004	04	5060	01	0
2	04	90	991	1	005	04	5060	01	0
2	04	90	992	1	001	04	5060	01	0
2	04	90	992	1	002	04	5060	01	0
2	04	90	992	1	003	04	5060	01	0
2	04	90	992	1	004	04	5060	01	0
2	04	90	992	1	005	04	5060	01	0
2	04	91	991	1	001	04	5060	01	0
2	04	91	991	1	002	04	5060	01	0
2	04	91	991	1	003	04	5060	01	0
2	04	91	991	1	004	04	5060	01	0
2	04	91	991	1	005	04	5060	01	0
2	04	92	990	1	001	04	5060	01	0
2	04	92	990	1	002	04	5060	01	0
2	04	92	990	1	003	04	5060	01	0
2	04	92	990	1	004	04	5060	01	0
2	04	92	990	1	005	04	5060	01	0
2	14	03	001	1	002	14	6002	01	0
2	04	91	991	1	002	04	6100	01	0
2	04	91	991	1	003	04	6100	01	0
2	04	91	991	1	004	04	6100	01	0
2	04	91	991	1	005	04	6100	01	0
2	04	92	990	1	001	04	6100	01	0
2	04	92	990	1	002	04	6100	01	0
2	04	92	990	1	003	04	6100	01	0
2	04	92	990	1	004	04	6100	01	0
2	04	92	990	1	005	04	6100	01	0
2	04	00	000	1	001	04	6101	01	0
2	04	00	000	1	002	04	6101	01	0
2	04	00	000	1	003	04	6101	01	0
2	04	00	000	1	004	04	6101	01	0
2	04	00	000	1	005	04	6101	01	0
2	04	01	101	1	001	04	6101	01	0
2	04	01	101	1	002	04	6101	01	0
2	04	01	101	1	003	04	6101	01	0
2	04	01	101	1	004	04	6101	01	0
2	04	01	101	1	005	04	6101	01	0
2	04	01	102	1	001	04	6101	01	0
2	04	01	102	1	002	04	6101	01	0
2	04	01	102	1	003	04	6101	01	0
2	04	01	102	1	004	04	6101	01	0
2	04	01	102	1	005	04	6101	01	0
2	04	02	204	1	001	04	6101	01	0
2	04	02	204	1	002	04	6101	01	0
2	04	02	204	1	003	04	6101	01	0
2	04	02	204	1	004	04	6101	01	0
2	04	02	204	1	005	04	6101	01	0
2	04	02	208	1	001	04	6101	01	0
2	04	02	208	1	002	04	6101	01	0
2	04	02	208	1	003	04	6101	01	0
2	04	02	208	1	004	04	6101	01	0
2	04	02	208	1	005	04	6101	01	0
2	04	03	305	1	001	04	6101	01	0
2	04	03	305	1	002	04	6101	01	0
2	04	03	305	1	003	04	6101	01	0
2	04	03	305	1	004	04	6101	01	0
2	04	03	305	1	005	04	6101	01	0
2	04	04	403	1	001	04	6101	01	0
2	04	04	403	1	002	04	6101	01	0
2	04	04	406	1	003	04	4043	01	0
2	04	04	406	1	004	04	4043	01	0
2	04	04	406	1	005	04	4043	01	0
2	04	04	407	1	001	04	4043	01	0
2	04	04	407	1	002	04	4043	01	0
2	04	04	407	1	003	04	4043	01	0
2	04	04	407	1	004	04	4043	01	0
2	04	04	407	1	005	04	4043	01	0
2	04	04	408	1	001	04	4043	01	0
2	04	04	408	1	002	04	4043	01	0
2	04	04	408	1	003	04	4043	01	0
2	04	04	408	1	004	04	4043	01	0
2	04	04	408	1	005	04	4043	01	0
2	04	05	510	1	001	04	4043	01	0
2	04	05	510	1	002	04	4043	01	0
2	04	05	510	1	003	04	4043	01	0
2	04	05	510	1	004	04	4043	01	0
2	04	05	510	1	005	04	4043	01	0
2	04	06	614	1	001	04	4043	01	0
2	04	06	614	1	002	04	4043	01	0
2	04	06	614	1	003	04	4043	01	0
2	04	06	614	1	004	04	4043	01	0
2	04	06	614	1	005	04	4043	01	0
2	04	07	001	1	001	04	4043	01	0
2	04	07	001	1	002	04	4043	01	0
2	04	07	001	1	003	04	4043	01	0
2	04	07	001	1	004	04	4043	01	0
2	04	07	001	1	005	04	4043	01	0
2	04	90	990	1	001	04	4043	01	0
2	04	90	990	1	002	04	4043	01	0
2	04	90	990	1	003	04	4043	01	0
2	04	90	990	1	004	04	4043	01	0
2	04	90	990	1	005	04	4043	01	0
2	04	90	991	1	001	04	4043	01	0
2	04	90	991	1	002	04	4043	01	0
2	04	90	991	1	003	04	4043	01	0
2	04	90	991	1	004	04	4043	01	0
2	04	90	991	1	005	04	4043	01	0
2	04	90	992	1	001	04	4043	01	0
2	04	90	992	1	002	04	4043	01	0
2	04	90	992	1	003	04	4043	01	0
2	04	90	992	1	004	04	4043	01	0
2	04	90	992	1	005	04	4043	01	0
2	04	91	991	1	001	04	4043	01	0
2	04	91	991	1	002	04	4043	01	0
2	04	91	991	1	003	04	4043	01	0
2	04	91	991	1	004	04	4043	01	0
2	04	91	991	1	005	04	4043	01	0
2	04	92	990	1	001	04	4043	01	0
2	04	92	990	1	002	04	4043	01	0
2	04	92	990	1	003	04	4043	01	0
2	04	92	990	1	004	04	4043	01	0
2	04	92	990	1	005	04	4043	01	0
2	04	00	000	1	001	04	2070	01	0
2	04	00	000	1	001	04	2080	01	0
2	04	00	000	1	002	04	2080	01	0
2	04	00	000	1	003	04	2080	01	0
2	04	00	000	1	004	04	2080	01	0
2	04	00	000	1	005	04	2080	01	0
2	04	01	101	1	001	04	2080	01	0
2	04	01	101	1	002	04	2080	01	0
2	04	01	101	1	003	04	2080	01	0
2	04	01	101	1	004	04	2080	01	0
2	04	01	101	1	005	04	2080	01	0
2	04	01	102	1	001	04	2080	01	0
2	04	01	102	1	002	04	2080	01	0
2	04	91	991	1	005	04	4020	01	0
2	04	92	990	1	001	04	4020	01	0
2	04	92	990	1	002	04	4020	01	0
2	04	92	990	1	003	04	4020	01	0
2	04	92	990	1	004	04	4020	01	0
2	04	92	990	1	005	04	4020	01	0
2	04	00	000	1	001	04	3070	01	0
2	04	02	208	1	002	04	2025	01	0
2	04	02	208	1	003	04	2025	01	0
2	04	02	208	1	004	04	2025	01	0
2	04	02	208	1	005	04	2025	01	0
2	04	03	305	1	001	04	2025	01	0
2	04	03	305	1	002	04	2025	01	0
2	04	03	305	1	003	04	2025	01	0
2	04	03	305	1	004	04	2025	01	0
2	04	03	305	1	005	04	2025	01	0
2	04	04	403	1	001	04	2025	01	0
2	04	04	403	1	002	04	2025	01	0
2	04	04	403	1	003	04	2025	01	0
2	04	04	403	1	004	04	2025	01	0
2	04	04	403	1	005	04	2025	01	0
2	04	04	405	1	001	04	2025	01	0
2	04	04	405	1	002	04	2025	01	0
2	04	04	405	1	003	04	2025	01	0
2	04	04	405	1	004	04	2025	01	0
2	04	04	405	1	005	04	2025	01	0
2	04	04	406	1	001	04	2025	01	0
2	04	04	406	1	002	04	2025	01	0
2	04	04	406	1	003	04	2025	01	0
2	04	04	406	1	004	04	2025	01	0
2	04	04	406	1	005	04	2025	01	0
2	04	04	407	1	001	04	2025	01	0
2	04	04	407	1	002	04	2025	01	0
2	04	04	407	1	003	04	2025	01	0
2	04	04	407	1	004	04	2025	01	0
2	04	04	407	1	005	04	2025	01	0
2	04	04	408	1	001	04	2025	01	0
2	04	04	408	1	002	04	2025	01	0
2	04	04	408	1	003	04	2025	01	0
2	04	04	408	1	004	04	2025	01	0
2	04	04	408	1	005	04	2025	01	0
2	04	05	510	1	001	04	2025	01	0
2	04	05	510	1	002	04	2025	01	0
2	04	90	992	1	004	04	6039	01	0
2	04	90	992	1	005	04	6039	01	0
2	04	91	991	1	001	04	6039	01	0
2	04	91	991	1	002	04	6039	01	0
2	04	91	991	1	003	04	6039	01	0
2	04	91	991	1	004	04	6039	01	0
2	04	91	991	1	005	04	6039	01	0
2	04	92	990	1	001	04	6039	01	0
2	04	92	990	1	002	04	6039	01	0
2	04	92	990	1	003	04	6039	01	0
2	04	92	990	1	004	04	6039	01	0
2	04	92	990	1	005	04	6039	01	0
2	04	00	000	1	001	04	6041	01	0
2	04	00	000	1	002	04	6041	01	0
2	04	00	000	1	003	04	6041	01	0
2	04	00	000	1	004	04	6041	01	0
2	04	00	000	1	005	04	6041	01	0
2	04	01	101	1	001	04	6041	01	0
2	04	01	101	1	002	04	6041	01	0
2	04	01	101	1	003	04	6041	01	0
2	04	01	101	1	004	04	6041	01	0
2	04	01	101	1	005	04	6041	01	0
2	04	01	102	1	001	04	6041	01	0
2	04	01	102	1	002	04	6041	01	0
2	04	01	102	1	003	04	6041	01	0
2	04	01	102	1	004	04	6041	01	0
2	04	01	102	1	005	04	6041	01	0
2	04	02	204	1	001	04	6041	01	0
2	04	02	204	1	002	04	6041	01	0
2	04	02	204	1	003	04	6041	01	0
2	04	02	204	1	004	04	6041	01	0
2	04	02	204	1	005	04	6041	01	0
2	04	02	208	1	001	04	6041	01	0
2	04	02	208	1	002	04	6041	01	0
2	04	01	101	1	002	04	5036	01	0
2	04	01	101	1	003	04	5036	01	0
2	04	01	101	1	004	04	5036	01	0
2	04	01	101	1	005	04	5036	01	0
2	04	01	102	1	001	04	5036	01	0
2	04	01	102	1	002	04	5036	01	0
2	04	01	102	1	003	04	5036	01	0
2	04	01	102	1	004	04	5036	01	0
2	04	01	102	1	005	04	5036	01	0
2	04	02	204	1	001	04	5036	01	0
2	04	02	204	1	002	04	5036	01	0
2	04	02	204	1	003	04	5036	01	0
2	05	01	509	1	001	05	6046	01	0
2	04	02	204	1	004	04	5036	01	0
2	04	02	204	1	005	04	5036	01	0
2	04	02	208	1	001	04	5036	01	0
2	04	02	208	1	002	04	5036	01	0
2	04	02	208	1	003	04	5036	01	0
2	04	02	208	1	004	04	5036	01	0
2	04	02	208	1	005	04	5036	01	0
2	04	03	305	1	001	04	5036	01	0
2	04	03	305	1	002	04	5036	01	0
2	04	03	305	1	003	04	5036	01	0
2	04	03	305	1	004	04	5036	01	0
2	04	03	305	1	005	04	5036	01	0
2	04	04	403	1	001	04	5036	01	0
2	04	04	403	1	002	04	5036	01	0
2	04	04	403	1	003	04	5036	01	0
2	04	04	403	1	004	04	5036	01	0
2	04	04	403	1	005	04	5036	01	0
2	04	04	405	1	001	04	5036	01	0
2	04	04	405	1	002	04	5036	01	0
2	04	04	405	1	003	04	5036	01	0
2	04	04	405	1	004	04	5036	01	0
2	04	04	405	1	005	04	5036	01	0
2	04	04	406	1	001	04	5036	01	0
2	04	04	406	1	002	04	5036	01	0
2	04	04	406	1	003	04	5036	01	0
2	04	04	406	1	004	04	5036	01	0
2	04	01	07	1	002	04	5001	01	0
2	04	01	11	1	002	04	5001	01	0
2	04	02	02	1	002	04	5001	01	0
2	04	08	10	1	002	04	5001	01	0
2	04	01	01	1	002	04	5001	01	0
2	04	01	01	1	002	04	3001	01	0
2	04	01	05	1	002	04	3001	01	0
2	04	01	06	1	002	04	3001	01	0
2	04	01	07	1	002	04	3001	01	0
2	04	01	11	1	002	04	3001	01	0
2	04	02	02	1	002	04	3001	01	0
2	04	08	10	1	002	04	3001	01	0
2	04	01	01	1	002	04	6014	01	0
2	04	01	05	1	002	04	6014	01	0
2	04	01	06	1	002	04	6014	01	0
2	04	01	07	1	002	04	6014	01	0
2	04	01	11	1	002	04	6014	01	0
2	04	02	02	1	002	04	6014	01	0
2	04	08	10	1	002	04	6014	01	0
2	04	01	01	1	002	04	6039	01	0
2	04	01	05	1	002	04	6039	01	0
2	04	01	06	1	002	04	6039	01	0
2	04	01	07	1	002	04	6039	01	0
2	04	01	11	1	002	04	6039	01	0
2	04	02	02	1	002	04	6039	01	0
2	04	08	10	1	002	04	6039	01	0
2	04	01	05	1	002	04	4047	01	0
2	04	01	06	1	002	04	4047	01	0
2	04	01	07	1	002	04	4047	01	0
2	04	01	11	1	002	04	4047	01	0
2	04	02	02	1	002	04	4047	01	0
2	04	08	10	1	002	04	4047	01	0
2	04	01	01	1	002	04	4047	01	0
2	04	01	01	1	002	04	6040	01	0
2	04	01	05	1	002	04	6040	01	0
2	04	01	06	1	002	04	6040	01	0
2	04	01	07	1	002	04	6040	01	0
2	04	01	11	1	002	04	6040	01	0
2	04	02	02	1	002	04	6040	01	0
2	04	08	10	1	002	04	6040	01	0
2	04	01	01	1	002	04	2045	01	0
2	04	01	05	1	002	04	2045	01	0
2	04	01	06	1	002	04	2045	01	0
2	04	01	07	1	002	04	2045	01	0
2	04	01	11	1	002	04	2045	01	0
2	04	02	02	1	002	04	2045	01	0
2	04	08	10	1	002	04	2045	01	0
2	04	01	01	1	002	04	2005	01	0
2	04	01	05	1	002	04	2005	01	0
2	04	01	06	1	002	04	2005	01	0
2	04	01	07	1	002	04	2005	01	0
2	04	01	11	1	002	04	2005	01	0
2	04	02	02	1	002	04	2005	01	0
2	04	08	10	1	002	04	2005	01	0
2	04	01	01	1	002	04	6059	01	0
2	04	01	05	1	002	04	6059	01	0
2	04	01	06	1	002	04	6059	01	0
2	04	01	07	1	002	04	6059	01	0
2	04	01	11	1	002	04	6059	01	0
2	04	02	02	1	002	04	6059	01	0
2	04	08	10	1	002	04	6059	01	0
2	04	01	01	1	002	04	2048	01	0
2	04	01	05	1	002	04	2048	01	0
2	04	01	06	1	002	04	2048	01	0
2	04	01	07	1	002	04	2048	01	0
2	04	01	11	1	002	04	2048	01	0
2	04	02	02	1	002	04	2048	01	0
2	04	08	10	1	002	04	2048	01	0
2	04	01	01	1	002	04	4059	01	0
2	04	01	05	1	002	04	4059	01	0
2	04	01	06	1	002	04	4059	01	0
2	04	01	07	1	002	04	4059	01	0
2	04	01	11	1	002	04	4059	01	0
2	04	02	02	1	002	04	4059	01	0
2	04	08	10	1	002	04	4059	01	0
2	04	01	01	1	002	04	4014	01	0
2	04	01	05	1	002	04	4014	01	0
2	04	01	06	1	002	04	4014	01	0
2	04	01	07	1	002	04	4014	01	0
2	04	01	11	1	002	04	4014	01	0
2	04	02	02	1	002	04	4014	01	0
2	04	08	10	1	002	04	4014	01	0
2	04	01	01	1	002	04	2096	01	0
2	04	01	05	1	002	04	2096	01	0
2	04	01	06	1	002	04	2096	01	0
2	04	01	07	1	002	04	2096	01	0
2	04	01	11	1	002	04	2096	01	0
2	04	02	02	1	002	04	2096	01	0
2	04	08	10	1	002	04	2096	01	0
2	04	01	01	1	002	04	3008	01	0
2	04	01	05	1	002	04	3008	01	0
2	04	01	06	1	002	04	3008	01	0
2	04	01	07	1	002	04	3008	01	0
2	04	01	11	1	002	04	3008	01	0
2	04	02	02	1	002	04	3008	01	0
2	04	08	10	1	002	04	3008	01	0
2	04	01	01	1	002	04	6030	01	0
2	04	01	05	1	002	04	6030	01	0
2	04	01	06	1	002	04	6030	01	0
2	04	01	07	1	002	04	6030	01	0
2	04	01	11	1	002	04	6030	01	0
2	04	02	02	1	002	04	6030	01	0
2	04	08	10	1	002	04	6030	01	0
2	04	01	01	1	002	04	2105	01	0
2	04	01	05	1	002	04	2105	01	0
2	04	01	06	1	002	04	2105	01	0
2	04	01	07	1	002	04	2105	01	0
2	04	01	11	1	002	04	2105	01	0
2	04	02	02	1	002	04	2105	01	0
2	04	08	10	1	002	04	2105	01	0
2	04	01	01	1	002	04	0500	01	0
2	04	01	05	1	002	04	0500	01	0
2	04	01	06	1	002	04	0500	01	0
2	04	01	07	1	002	04	0500	01	0
2	04	01	11	1	002	04	0500	01	0
2	04	02	02	1	002	04	0500	01	0
2	04	08	10	1	002	04	0500	01	0
2	04	01	01	1	002	04	4024	01	0
2	04	01	05	1	002	04	4024	01	0
2	04	01	06	1	002	04	4024	01	0
2	04	01	07	1	002	04	4024	01	0
2	04	01	11	1	002	04	4024	01	0
2	04	02	02	1	002	04	4024	01	0
2	04	08	10	1	002	04	4024	01	0
2	04	01	01	1	002	04	2015	01	0
2	04	01	05	1	002	04	2015	01	0
2	04	01	06	1	002	04	2015	01	0
2	04	04	407	1	004	04	3040	01	0
2	04	04	407	1	005	04	3040	01	0
2	04	04	408	1	001	04	3040	01	0
2	04	04	408	1	002	04	3040	01	0
2	04	04	408	1	003	04	3040	01	0
2	04	04	408	1	004	04	3040	01	0
2	04	04	408	1	005	04	3040	01	0
2	04	05	510	1	001	04	3040	01	0
2	04	05	510	1	002	04	3040	01	0
2	04	05	510	1	003	04	3040	01	0
2	04	05	510	1	004	04	3040	01	0
2	04	05	510	1	005	04	3040	01	0
2	04	06	614	1	001	04	3040	01	0
2	04	06	614	1	002	04	3040	01	0
2	04	06	614	1	003	04	3040	01	0
2	04	06	614	1	004	04	3040	01	0
2	04	06	614	1	005	04	3040	01	0
2	04	07	001	1	001	04	3040	01	0
2	04	07	001	1	002	04	3040	01	0
2	04	07	001	1	003	04	3040	01	0
2	04	07	001	1	004	04	3040	01	0
2	04	07	001	1	005	04	3040	01	0
2	04	90	990	1	001	04	3040	01	0
2	04	90	990	1	002	04	3040	01	0
2	04	90	990	1	003	04	3040	01	0
2	04	90	990	1	004	04	3040	01	0
2	04	90	990	1	005	04	3040	01	0
2	04	90	991	1	001	04	3040	01	0
2	04	90	991	1	002	04	3040	01	0
2	04	90	991	1	003	04	3040	01	0
2	04	90	991	1	004	04	3040	01	0
2	04	90	991	1	005	04	3040	01	0
2	04	90	992	1	001	04	3040	01	0
2	04	90	992	1	002	04	3040	01	0
2	04	90	992	1	003	04	3040	01	0
2	04	90	992	1	004	04	3040	01	0
2	04	90	992	1	005	04	3040	01	0
2	04	91	991	1	001	04	3040	01	0
2	04	91	991	1	002	04	3040	01	0
2	04	91	991	1	003	04	3040	01	0
2	04	91	991	1	004	04	3040	01	0
2	04	91	991	1	005	04	3040	01	0
2	04	92	990	1	001	04	3040	01	0
2	04	92	990	1	002	04	3040	01	0
2	04	92	990	1	003	04	3040	01	0
2	04	92	990	1	004	04	3040	01	0
2	05	00	000	1	001	05	5500	01	0
2	01	00	000	1	001	01	0118	01	0
2	04	06	614	1	002	04	3001	01	0
2	04	06	614	1	003	04	3001	01	0
2	04	06	614	1	004	04	3001	01	0
2	04	06	614	1	005	04	3001	01	0
2	04	07	001	1	001	04	3001	01	0
2	04	07	001	1	002	04	3001	01	0
2	04	07	001	1	003	04	3001	01	0
2	04	07	001	1	004	04	3001	01	0
2	04	07	001	1	005	04	3001	01	0
2	04	90	990	1	001	04	3001	01	0
2	04	90	990	1	002	04	3001	01	0
2	04	90	990	1	003	04	3001	01	0
2	04	90	990	1	004	04	3001	01	0
2	04	90	990	1	005	04	3001	01	0
2	04	90	991	1	001	04	3001	01	0
2	04	90	991	1	002	04	3001	01	0
2	04	90	991	1	003	04	3001	01	0
2	04	90	991	1	004	04	3001	01	0
2	04	90	991	1	005	04	3001	01	0
2	04	90	992	1	001	04	3001	01	0
2	04	90	992	1	002	04	3001	01	0
2	04	90	992	1	003	04	3001	01	0
2	04	90	992	1	004	04	3001	01	0
2	04	90	992	1	005	04	3001	01	0
2	04	91	991	1	001	04	3001	01	0
2	04	91	991	1	002	04	3001	01	0
2	04	91	991	1	003	04	3001	01	0
2	04	91	991	1	004	04	3001	01	0
2	04	91	991	1	005	04	3001	01	0
2	04	92	990	1	001	04	3001	01	0
2	04	92	990	1	002	04	3001	01	0
2	04	92	990	1	003	04	3001	01	0
2	04	92	990	1	004	04	3001	01	0
2	04	92	990	1	005	04	3001	01	0
2	04	00	000	1	001	04	6045	01	0
2	04	00	000	1	002	04	6045	01	0
2	04	90	991	1	005	04	4027	01	0
2	04	90	992	1	001	04	4027	01	0
2	04	90	992	1	002	04	4027	01	0
2	04	90	992	1	003	04	4027	01	0
2	04	90	992	1	004	04	4027	01	0
2	04	90	992	1	005	04	4027	01	0
2	04	91	991	1	001	04	4027	01	0
2	04	91	991	1	002	04	4027	01	0
2	04	91	991	1	003	04	4027	01	0
2	04	91	991	1	004	04	4027	01	0
2	04	91	991	1	005	04	4027	01	0
2	04	92	990	1	001	04	4027	01	0
2	04	92	990	1	002	04	4027	01	0
2	04	92	990	1	003	04	4027	01	0
2	04	92	990	1	004	04	4027	01	0
2	04	92	990	1	005	04	4027	01	0
2	04	00	000	1	001	04	3006	01	0
2	04	00	000	1	002	04	3006	01	0
2	04	00	000	1	003	04	3006	01	0
2	04	00	000	1	004	04	3006	01	0
2	04	00	000	1	005	04	3006	01	0
2	04	07	001	1	003	04	2053	01	0
2	04	07	001	1	004	04	2053	01	0
2	04	07	001	1	005	04	2053	01	0
2	04	90	990	1	001	04	2053	01	0
2	04	90	990	1	002	04	2053	01	0
2	04	90	990	1	003	04	2053	01	0
2	04	90	990	1	004	04	2053	01	0
2	04	90	990	1	005	04	2053	01	0
2	04	90	991	1	001	04	2053	01	0
2	04	90	991	1	002	04	2053	01	0
2	04	90	991	1	003	04	2053	01	0
2	04	90	991	1	004	04	2053	01	0
2	04	90	991	1	005	04	2053	01	0
2	04	90	992	1	001	04	2053	01	0
2	04	90	992	1	002	04	2053	01	0
2	04	90	992	1	003	04	2053	01	0
2	04	90	992	1	004	04	2053	01	0
2	04	90	992	1	005	04	2053	01	0
2	04	91	991	1	001	04	2053	01	0
2	04	91	991	1	002	04	2053	01	0
2	04	91	991	1	003	04	2053	01	0
2	04	91	991	1	004	04	2053	01	0
2	04	91	991	1	005	04	2053	01	0
2	04	92	990	1	001	04	2053	01	0
2	04	92	990	1	002	04	2053	01	0
2	04	92	990	1	003	04	2053	01	0
2	04	92	990	1	004	04	2053	01	0
2	04	92	990	1	005	04	2053	01	0
2	04	00	000	1	001	04	2230	01	0
2	04	00	000	1	002	04	2230	01	0
2	04	00	000	1	003	04	2230	01	0
2	04	00	000	1	004	04	2230	01	0
2	04	00	000	1	005	04	2230	01	0
2	04	01	101	1	001	04	2230	01	0
2	04	01	101	1	002	04	2230	01	0
2	04	01	101	1	003	04	2230	01	0
2	04	01	101	1	004	04	2230	01	0
2	04	01	101	1	005	04	2230	01	0
2	04	01	102	1	001	04	2230	01	0
2	04	01	102	1	002	04	2230	01	0
2	04	01	102	1	003	04	2230	01	0
2	04	01	102	1	004	04	2230	01	0
2	04	01	102	1	005	04	2230	01	0
2	04	02	204	1	001	04	2230	01	0
2	04	02	204	1	002	04	2230	01	0
2	04	02	204	1	003	04	2230	01	0
2	04	02	204	1	004	04	2230	01	0
2	04	02	204	1	005	04	2230	01	0
2	04	02	208	1	001	04	2230	01	0
2	04	02	208	1	002	04	2230	01	0
2	04	02	208	1	003	04	2230	01	0
2	04	02	208	1	004	04	2230	01	0
2	04	02	208	1	005	04	2230	01	0
2	04	03	305	1	001	04	2230	01	0
2	04	03	305	1	002	04	2230	01	0
2	04	03	305	1	003	04	2230	01	0
2	04	03	305	1	004	04	2230	01	0
2	04	03	305	1	005	04	2230	01	0
2	04	04	403	1	001	04	2230	01	0
2	04	04	403	1	002	04	2230	01	0
2	04	04	403	1	003	04	2230	01	0
2	04	04	403	1	004	04	2230	01	0
2	04	04	403	1	005	04	2230	01	0
2	04	04	405	1	001	04	2230	01	0
2	04	04	405	1	002	04	2230	01	0
2	04	04	405	1	003	04	2230	01	0
2	04	02	208	1	002	04	6014	01	0
2	04	03	305	1	002	04	6014	01	0
2	04	04	403	1	002	04	6014	01	0
2	04	01	101	1	001	04	3006	01	0
2	04	01	101	1	002	04	3006	01	0
2	04	01	101	1	003	04	3006	01	0
2	04	01	101	1	004	04	3006	01	0
2	04	01	101	1	005	04	3006	01	0
2	04	01	102	1	001	04	3006	01	0
2	04	01	102	1	002	04	3006	01	0
2	04	01	102	1	003	04	3006	01	0
2	04	01	102	1	004	04	3006	01	0
2	04	01	102	1	005	04	3006	01	0
2	04	02	204	1	001	04	3006	01	0
2	04	02	204	1	002	04	3006	01	0
2	04	02	204	1	003	04	3006	01	0
2	04	02	204	1	004	04	3006	01	0
2	04	02	204	1	005	04	3006	01	0
2	04	02	208	1	001	04	3006	01	0
2	04	02	208	1	002	04	3006	01	0
2	04	02	208	1	003	04	3006	01	0
2	04	02	208	1	004	04	3006	01	0
2	04	02	208	1	005	04	3006	01	0
2	04	03	305	1	001	04	3006	01	0
2	04	03	305	1	002	04	3006	01	0
2	04	03	305	1	003	04	3006	01	0
2	04	03	305	1	004	04	3006	01	0
2	04	03	305	1	005	04	3006	01	0
2	04	04	403	1	001	04	3006	01	0
2	04	04	403	1	002	04	3006	01	0
2	04	04	403	1	003	04	3006	01	0
2	04	04	403	1	004	04	3006	01	0
2	04	04	403	1	005	04	3006	01	0
2	04	04	405	1	001	04	3006	01	0
2	04	04	405	1	002	04	3006	01	0
2	04	04	405	1	003	04	3006	01	0
2	04	04	405	1	004	04	3006	01	0
2	04	04	405	1	005	04	3006	01	0
2	04	04	406	1	001	04	3006	01	0
2	04	04	406	1	002	04	3006	01	0
